# Wizidagiha i zadspram (WZ-K35-outdated)
# Manuscript: K35
# Text identifier: WZ-K35-outdated
# Text UUID: 7adbb5bd-006f-4f33-83a8-75e650cf2435
# Source: https://www.mpcorpus.org/corpus/sections/7adbb5bd-006f-4f33-83a8-75e650cf2435
# API: https://www.mpcorpus.org/api/sections/?text_identifier=WZ-K35-outdated&type=sentence
# Exported from MPCD public API on 2026-05-26
# Paragraph source: MPCD left sidebar section_type=section
# Format: sentence_identifier<TAB>paragraph<TAB>transcription tokens

WZ-K35-outdated s326	wz 9.5	mayānagbawišnīh ī zarduxšt pad ān čim kū ō mayānag ī pēšēmālān pasēmālān pad ān zamānag ōwōn bē yb yhst kū =š se hazārag pēš mad ud se pas tā pad ān ī būd pad čē ēwēnag bē ō pēšēnānīgān hammōzād ud abar ān ī bawēd čē ēwēnag kunišn =iz bē ō dāmān framāyēd
WZ-K35-outdated s327	wz 9.6	čiyōn gōwīhist pad gāhān kū ān ī harw dō az tō pursēm ohrmazd kē =iz mad tā nūn kē rasād az nūn frāz
WZ-K35-outdated s328	wz 10.–	abar uzmāyišn ī pad =iš būd kē warzkardīh ī yazadīg ud waxšwarīh nišān pad =iš wēnīhēd
WZ-K35-outdated s329	wz 10.1	ōwōn paydāg kū didīgar rōz ka zād pōrušasp az ān panǰ brād ī az karbān tōhmag ēk xwānd u =š guft kū bē niger nišān ud daxšag ī man pus
WZ-K35-outdated s330	wz 10.2	šud pēš ī zarduxšt nišast u =š sar ī zarduxšt saxt pēčīd kū tā bē ōzanīhād u =š ǰādūgān az =iš tars ud wišēg abēbīm bawānd passoxēnīd
WZ-K35-outdated s331	wz 10.3	ohrmazd čiyōn pad ān dah šab pad mehmānīh frōd ō zamīg frēstād spandārmad ud ardīwsūr ud ardāfraward ī was ēg =iš nē mad ǰuttarīh ud frāz huškdast būd ōy kirb
WZ-K35-outdated s332	wz 10.4	ān ǰādūg xwāst az pōrušasp ān ī zarduxšt yān pad ān anāgīh ī =š az xwēš kunišn ǰast
WZ-K35-outdated s333	wz 10.5	hamzamān pōrušasp zarduxšt grift u =š ō kirb dād kū čiyōn =it xwēš kāmag pad =iš kird
WZ-K35-outdated s334	wz 10.6	ōy stad u =š abgand ō pāy ī gāwān kē pad rāh bē ō āb hamē šud hēnd
WZ-K35-outdated s335	wz 10.6	pēšōbāy ī gāwān ī ān ramag pad nazdīkīh bē ēstād u =š 150 gāw ī =š az pas raft hēnd az =iš abāz dāšt
WZ-K35-outdated s336	wz 10.6	ud pōrušasp grift u =š abāz ō xānag burd
WZ-K35-outdated s337	wz 10.7	u =š didīgar rōz bē ō pāy ī aspān abgand
WZ-K35-outdated s338	wz 10.7	pēšōbāy ī aspān pad nazdīkīh ī zarduxšt bē ēstād u =š 150 asp ī =š az pas raft hēnd aziš abāz dāšt ud pōrušasp grift u =š abāz ō xānag burd
WZ-K35-outdated s339	wz 10.8	u =š sidīgar rōz esm bē ō ham čīnīhist u =š zarduxšt abar bē dād u =š ātaxš abar abrōxt hambun =iz az =iš nē sōxt u =š ān būd nišān ī passāxtan ī war u =š bōxtišn
WZ-K35-outdated s340	wz 10.9	u =š čahārom rōz bē ō āšyān ī gurg abgand
WZ-K35-outdated s341	wz 10.10	gurg nē pad āšyān būd
WZ-K35-outdated s342	wz 10.10	ka abāz ō sūrāg kāmist šud ka wīstčahār pay mad hamēwēnag ēstād pad gyāg hušk būd
WZ-K35-outdated s343	wz 10.11	andar šab wahman ud srōšahlī mēš ī kurušk ī šīrpestān bē ō sūrāg burd u =š tā rōz gōhrag gōhrag šīr bē ō zarduxšt hamē dād
WZ-K35-outdated s344	wz 10.12	andar bām mādar ī zarduxšt pad ān ēmēd kū =š ast az sūrāg bē āwurd šāyēd bē ō ān gyāg šud
WZ-K35-outdated s345	wz 10.13	ud kurušk bērōn āmad frāz dawīd
WZ-K35-outdated s346	wz 10.14	u =š mādar handēšīd kū gurg ast u =š guft kū =t bē ǰūd pad sagrīh az ōy bē hamē pattāy ud frāz šud
WZ-K35-outdated s347	wz 10.14	ka =š zarduxšt druyist =iz dīd ēg =iš abar grift u =š guft kū nē daham pad zīyišn ō kas nē ka ēdar harw dō deh bē ō ham rasēnd ray ud nōdar
WZ-K35-outdated s348	wz 10.15	čiyōn ēn dō deh andar ādurbādagān andar mēnōyān čiyōn az čēčast pad panǰāh frasang
WZ-K35-outdated s349	wz 10.15	zarduxšt az ray ud wištāsp az nōdar būd
WZ-K35-outdated s350	wz 10.15	ud ēn dō deh ray pad nām ī glč ī dūrīsraw ī mānuščihr kē =š zarduxšt az =iš tōhmag būd
WZ-K35-outdated s351	wz 10.15	ud nōdar pad nām ī nōdar ī mānuščihr kē =š wištāsp az =iš tōhmag būd
WZ-K35-outdated s352	wz 10.16	ēn būd nišān ī =š pad zāyišn
WZ-K35-outdated s353	wz 10.17	rōz =ēw ēk az ān panǰ brād ī az karbān zarduxšt dīd u =š dagr zamān ul ō abar frōd pad hamāg kustag pad gardišn bē nigerīd
WZ-K35-outdated s354	wz 10.18	pōrušasp pursīd kū čē ān ī ka =t ō abar nigerīd čē ān ī ka =t ō frōd čē ān ī ka =t pad hamāg kustag bē nigerīd
WZ-K35-outdated s355	wz 10.19	u =š ēdōn passoxēnīd kū ān ī ka =m ō abar nigerīd pad ān čim ka =m dīd kū xwarrah ī im abar ō asmān šawēd az gōwišn ī im ruwān ī mardōmān abar ō wahišt šawēnd
WZ-K35-outdated s356	wz 10.19	ān ī ka =m ō frōd nigerīd ā =m dīd kū az kirdan ī im dēw ud druz ud ǰādūg ud parīg azēr zamīgnigān bawēnd stōwīhā abāz ō dušox ōftēnd
WZ-K35-outdated s357	wz 10.19	ān ī ka =m ō hamāg kustag bē nigerīd ā =m dīd kū gōwišn ī im pad hamāg zamīg bē ayābēd
WZ-K35-outdated s358	wz 10.19	ud ka būd pad dād ī haft kišwarān āš paymōxt dāšt kbʾh ī az haft pōst kē =š xwarrah ī haft amahraspandān pad =iš būd
WZ-K35-outdated s359	wz 10.20	tūr ī brādrōxš frāz šud
WZ-K35-outdated s360	wz 10.20	ka ō dašn ālag šud zarduxšt ō hōy bē tazīd ka ō hōy ālag šud zarduxšt ō dašn tazīd
WZ-K35-outdated s361	wz 10.20	u =š tūr ī brādarōxš pad =iš bē nihumbēd u =š aw =iš nē ayāft
WZ-K35-outdated s362	wz 11.–	abar ǰudāhangīh ī =š abāg zādēnīdārān
WZ-K35-outdated s363	wz 11.1	ēn =iz paydāg kū dēwān ō hanǰaman ī ǰādūgān ud hamāfrāhān wāng =ēw burd kū ān ī pōrušasp frazend abōy ud harg ud yazadānwināhīdag
WZ-K35-outdated s364	wz 11.1	kas az mardān zanān nē menēd ud āfrāh nē padīrēd
WZ-K35-outdated s365	wz 11.2	āgāhīh bē ō pōrušasp mad ud pōrušasp bē ō zarduxšt guft kū =m menīd kū =m zād pus kē bawēd āsrōn artēštār ud wāstaryōš
WZ-K35-outdated s366	wz 11.2	nūn hlk ud yazadānwināhīdag hē
WZ-K35-outdated s367	wz 11.2	raw ō karbān tā bēšāzēnēnd
WZ-K35-outdated s368	wz 11.3	zarduxšt passox dād ēd men kū ast ān ī tō pus āsrōn artēštār ud wāstaryōš
WZ-K35-outdated s369	wz 11.4	u =š pad framān ī pōrušasp dō asp andar ō wardyōn bast ud abāg pōrušasp šud
WZ-K35-outdated s370	wz 11.5	ka ō ān gyāg mad hēnd pōrušasp dādestān čiyōn būd pēš ēk karb ī az ān panǰ brādarān guft
WZ-K35-outdated s371	wz 11.6	ōy ǰādūg ǰāmag =ēw stad u =š aw =iš mst u =š guft kū ē xwarēd ēd ī tō pus tā druyist bawēd
WZ-K35-outdated s372	wz 11.7	u =š pad ēn dādestān kird kū tā ō hamčihrīh ī awēšān wardād
WZ-K35-outdated s373	wz 11.8	zarduxšt bē ō pōrušasp guft kū ō ōy ī =t pānag ud dastwar abāz dahē
WZ-K35-outdated s374	wz 11.8	ud āxist ud abāz ō gyāg šud
WZ-K35-outdated s375	wz 11.9	zarduxšt andar rāh dō aspān tišnagīh rāy āb dād u =š menīd kū abēsūd būd rawišn ī =m ō dar ī karbān bē ēn ēk ī ka =m pad ābdahišnīh ī aspān ēg =im abzāyēnīd ruwān
WZ-K35-outdated s376	wz 12.–	abar andarggōwišnīh ī =š ō wattarān
WZ-K35-outdated s377	wz 12.1	ēn =iz paydāg kū rōz =ēw dūrāsraw ī kirb čiyōn az ham panǰ brādarān bē ō xānag ī pōrušasp mad
WZ-K35-outdated s378	wz 12.2	pōrušasp šīr ī aspēw ǰāmag pēš nihād u =š guft kū frāz yaz
WZ-K35-outdated s379	wz 12.3	zarduxšt ō pōrušasp pahikārd kū nē yazam
WZ-K35-outdated s380	wz 12.4	pōrušasp guft kū ōy ēw yazēd ʾpyt ušān tā se bār andarg pahikārd
WZ-K35-outdated s381	wz 12.5	ul ēstād zarduxšt u =š ān ī dašn pāy ō ǰāmag pahikōft u =š bē rēxt
WZ-K35-outdated s382	wz 12.6	u =š guft kū ʾhldīh yazam ahlawān driyōšān mardān zanān yazam pōrušasp bahr ō ōy rāy kē =š pad =iš arzānīgīh
WZ-K35-outdated s383	wz 12.7	ud dūrīsraw bē ō zarduxšt guft kū čiyōn =it fradom ham bahr ud rōzīg bē abgand ham āt ān harw dō ā =š abar baram u =t bē murnǰēnam
WZ-K35-outdated s384	wz 12.8	zarduxšt andarg guft kū =t ān pad bowandagmenišnīh pad harw 2 dōysr abar nigeram u =t bē murnǰēnam
WZ-K35-outdated s385	wz 12.9	u =šān ēk ō did pad nigerišn =ēw ī tēz dagr zamān hamē nigerīd ud yazadānčihrīh ī zarduxšt abar ǰādūgīh ī ōy čērīhist
WZ-K35-outdated s386	wz 12.10	dūrīsraw frāz āšuft u =š asp xwāst ud guft kū =m im rāy ēstād nē tuwān
WZ-K35-outdated s387	wz 12.10	abar ō asp nišast
WZ-K35-outdated s388	wz 12.10	ka andak =ēw šud būd garān dardīhā az asp bē ōbast ud murd
WZ-K35-outdated s389	wz 12.10	u =š frazend ud frazendān frazend pad ham gyāg murd hēnd
WZ-K35-outdated s390	wz 13.–	abar az =iš ahlāyīh ārzōgīh
WZ-K35-outdated s391	wz 13.1	ēdōn paydāg kū ka sālag būd pusarān ī pwlwšp az pidar bahr xwāst hēnd u =šān pōrušasp bahr pad =iš baxt hēnd
WZ-K35-outdated s392	wz 13.2	andar ǰāmagīhā kustīg =ēw būd dōkird ī =š pahnā čahār angust ud se bār pērāmōn kustag frāz āwurdan šāyist
WZ-K35-outdated s393	wz 13.2	zarduxšt abar wizīd u =š frāz bast
WZ-K35-outdated s394	wz 13.3	ēn būd az parwānagīh ī wahman kē =š pad zāyišn ō wārom bē mad u =š az harw čē nē ēwēnag menišn bē bast u =š pad ān ī ēwēnag taftīg bē kird
WZ-K35-outdated s395	wz 14.–	abar abaxšīdārčihrīh bāristānīhā
WZ-K35-outdated s396	wz 14.1	ēn =iz paydāg kū rōd =ēw būd u =šān brahnag zan han xwānd pad ān čim kū stabrīh ud tēzīh ī rōd rāy zan bē ka brahnag bē būd tā =š pad =iš widard nē tuwān būd ud mardōm ī pīr čiyōn pad dēn ān kē =š haftād sāl ast han xwānīhēd apadyāwandīh rāy pad xwēš zōrīh pad =iš abāz šudan nē tuwān būd
WZ-K35-outdated s397	wz 14.2	zarduxšt pad bār ī āb bē mad az zan ud mardōm ī pīr haft tan mad būd hēnd u =š puhl ēwēnag bē widārd hēnd
WZ-K35-outdated s398	wz 14.3	būd nišān ī puhlīh ī kunišngarān kū =šān widārgar ī ō wahišt
WZ-K35-outdated s399	wz 15.–	abar az =iš rādčihrīh
WZ-K35-outdated s400	wz 15.1	paydāg kū wāstar ī pōrušasp stōrān rāy hambārd ēstād nē andar tangsārīh abar stōrān ī pōrušasp bē pad abaxšišn abar stōrān ī abārīg kē =šān tangsārīh rāy az gurs ēg =išān dumb ēk ān ī did hamē xward ā =šān frāxīhā aw =iš dād
WZ-K35-outdated s401	wz 16.–	abar ulšbkwnpšety ī =š gētī ārzōg griftan ī =š ahlāyīh rāh
WZ-K35-outdated s402	wz 16.1	ēn =iz paydāg kū ka sālag būd andar akāmagīh ī pid ud mād frāz wašt az xānag bē šud
WZ-K35-outdated s403	wz 16.2	u =š bē pursīd kū kē ast ahlāyīhkāmagtar driyōšān frawardārtar
WZ-K35-outdated s404	wz 16.3	u =šān guft kū ān ī kehist pus ī tūr ī ʾwlwytwydy kē harw rōz ǰāmag ī ʾsnyn ī aspbālāy ast purr az nān ud pēm ud abārīg xwarišn bē ō driyōšān dahēd
WZ-K35-outdated s405	wz 16.4	zarduxšt bē ō ān gyāg šud u =š hamayārīh abāg driyōšān parwardārīh rāy čand dō mard ī agrī pad xwarišn frāz ō driyōšān burd ud kār kird
WZ-K35-outdated s406	wz 17.–	abar abaxšišnīh ī =š nē ēwāz abar mardōm bē =š abārīg =iz dāmān
WZ-K35-outdated s407	wz 17.1	ēn =iz paydāg kū =š sag =ēw dīd kē haft bazzag zād ēstād ud hašt rōz būd tā =š ēč xwarišn nē ayāft
WZ-K35-outdated s408	wz 17.1	harw čē =š dīd ēg =iš dahan frāz aw =iš burd ud stard homānāg būd
WZ-K35-outdated s409	wz 17.2	zarduxšt čārag kird tēzīhā abar burdan ī nān aw =iš ka =š yblwnpšety bē murd būd
WZ-K35-outdated s410	wz 18.–	abar xūbwizēnīh ī zan ārzōg ī xwēš ud kāmag ī pidarān rāy pēš az ān ī sazāg windišnīh xwēš tōhmag nē gumēxtan
WZ-K35-outdated s411	wz 18.1	ēn =iz paydāg kū ka pidar ōy rāy zan xwāst zarduxšt bē ō zan pahikārd kū =m rōy bē nimāyē kū tā =š čihrag ēwēnag brahm dīd hād ēn =iz kū =š čihrag huārzōg ayāb nē šnāsīhād
WZ-K35-outdated s412	wz 18.2	u =š zan rōy az =iš abar wašt
WZ-K35-outdated s413	wz 18.3	ud zarduxšt guft kū kē wēnišn az man abāz kunēd nē warzēd ān ī man tarsagāyīh
WZ-K35-outdated s414	wz 19.–	abar padīriftan ī =š āfrāh az =iz wattarān ud bazzagān xwāyišnīhā āšnūdan kē ān and čand sūdōmandīh paydāg ān padīriftan
WZ-K35-outdated s415	wz 19.1	ēn =iz paydāg kū bē ō grōh =ēw mad kē andar gyāg pad wēšdānišnīh āšnāgtar būd hēnd
WZ-K35-outdated s416	wz 19.1	az =išān pursīd kū čē ast ō ruwān frayādišnīgtar
WZ-K35-outdated s417	wz 19.2	u =šān guft kū driyōšān parwardan ud wāstar ō gōspandān dādan esm ō ātaxš burdan ud hōm ō āb rēxtan ud was dēwān pad gōwišn yaštan pad gōwišn ī dēn gōwīhēd
WZ-K35-outdated s418	wz 19.3	ēg parward zarduxšt driyōšān ud wāstarēnīd gōspandān ud esm burd ō ātaxš ud hōm hūnīd ō āb
WZ-K35-outdated s419	wz 19.3	nē hagriz čēgām =ēw zarduxšt dēwān pad gōwišn yašt hēnd
WZ-K35-outdated s420	wz 20.–	abar madan ī =š ō sālagīh
WZ-K35-outdated s421	wz 20.1	ōwōn paydāg kū uzīd sīh sāl az bawišn frāz māh spandārmad ud rōz ʾnglʾn pad ān kustag az nōgrōz frāz čēhelpanǰ rōz ǰašn ī wahār būd xwānd ō gyāg =ēw pad nāmčišt paydāg būd kū mardōmān az was kustag bē ō ān ǰašnzār šud hēnd raft ēstād
WZ-K35-outdated s422	wz 20.2	zarduxšt čiyōn bē šud ō ǰašnzār pad raft ēstād andar rāh pad dašt =ēw ēwtāk bē xuft
WZ-K35-outdated s423	wz 20.3	u =š pad xwamn dīd kū mardōm ī gētī was ārāyišn bē ō abāxtar dāšt tā hamāg mardōm ī pad zamīg pad abāxtar paydāg bē būd hēnd u =š pad tīh ī awēšān mēdōmāh ī ārāstīyān čiyōn ārāstī pōrušasp brād būd pēšōbāy az hamāg mardōm mēdōmāh bē tā pēš ī zarduxšt šud hēnd
WZ-K35-outdated s424	wz 20.4	nimūdār bwtr kū fradom mēdōmāh pas harwisp ox ī astōmand hāxtēnd
WZ-K35-outdated s425	wz 21.–	abar madan ī =š bē ō hampursagīh
WZ-K35-outdated s426	wz 21.1	uzīd ān čēhelpanǰ rōz ī ǰašnzār māh ardwahišt rōz day pad mihr bāmdād zarduxšt hōm hunīdan rāy frāz ō bār ī dāytī āb šud čiyōn hampursagīh ī zarduxšt pad =iš rāy rad ast ī ābān
WZ-K35-outdated s427	wz 21.2	āb pad čahār xānag būd ēstād u =š zarduxšt pad =iš bē widard u =š fradom tā zang būd ud didīgar tā ō šnūg ud sidīgar tā ō wizārišn ī tlyn rān ud čahārom tā ō gardan
WZ-K35-outdated s428	wz 21.3	ēn nimūdār būd kū =š dēn pad čahār bār ō bālist rasēd kē =š paydāgīh pad zarduxšt ud ōšīdar ud ōšīdarmāh ud sōšyans
WZ-K35-outdated s429	wz 21.4	ka =š az āb abar āmad u =š ǰāmag pōšīd ēg =iš dīd wahman amahraspand pad mard ēwēnag ī hučihr ī rōšn ī brāzdāg kē =š wars wčymk dāšt čiyōn wčymk nišān ī dōīh ptmwzn =ēw ī abrēšom homānāg būd paymōxt dāšt kē =š nē būd ēw =iz brīn ud darz pad =iš čē xwad būd rōšnīh u =š būd bālā nō andčand zarduxšt
WZ-K35-outdated s430	wz 21.5	u =š pursē az zarduxšt kū kē hē ud az kēān hē u =t čēkāmagtom u =t pad čē ast tuxšišn
WZ-K35-outdated s431	wz 21.6	u =š passoxēnīd kū zarduxšt ham ī spitāmān andar axwān ahlāyīhkāmagtar u =m kāmag kū āgāh bawam ān ī yazdān kāmag ud ānand ahlāyīh warzam čand =am nimāyēnd pad ox ī ʾpčyk
WZ-K35-outdated s432	wz 21.7	u =š framūd wahman bē ō zarduxšt kū abar raw ō hanǰaman ī mēnōyān
WZ-K35-outdated s433	wz 21.8	andčand wahman pad nō gām bē raft zarduxšt pad nawad gām ud ka 90 gām šud būd āš dīd hanǰaman ī haft amahraspandān
WZ-K35-outdated s434	wz 21.9	ka bē ō wīstčahār pay ī amahraspandān mad wuzurg rōšnīh ī amahraspandān rāy ēg =iš sāyag ī xwēš pad zamīg nē dīd
WZ-K35-outdated s435	wz 21.10	hanǰaman gāh būd andar zīrān ud pad kustag ī mynhn pad bār ī āb ī dāytī
WZ-K35-outdated s436	wz 21.11	zarduxšt namāz burd u =š guft kū namāz ō ohrmazd namāz ō amahraspandān ud frāz šud pad gāh ī pursišnīgān bē nišast
WZ-K35-outdated s437	wz 22.–	abar frašnpursīdārīh ī zarduxšt
WZ-K35-outdated s438	wz 22.1	pursīd az ohrmazd kū kadār ast andar tanōmand gēhān fradom ī pahlomān kadār ud sidīgar kadār
WZ-K35-outdated s439	wz 22.2	ohrmazd passoxēnīd kū fradom pāšomīh humat didīgar hūxt sidīgar huwaršt
WZ-K35-outdated s440	wz 22.3	pursīd zarduxšt kū kadār ast weh kadār spyltl ud kadār az harwispīn pahlom
WZ-K35-outdated s441	wz 22.4	ohrmazd passoxēnīd kū nām ī amahraspandān weh u =šān wēnišn wehtar u =šān framānburdārīh az harwispīn pāšom
WZ-K35-outdated s442	wz 22.5	u =š pas nimūd dōīh ī buništān ud ǰudāgīh ī abar harw rāyēnišn
WZ-K35-outdated s443	wz 22.5	guft kū az awēšān mēnōyān ā =š dōšīd kē druwand ān ī wattar warzišn
WZ-K35-outdated s444	wz 22.5	ahreman ān ī wattar warzišn kāmag būd ahlāyīh mēnōy ī abzōnīg
WZ-K35-outdated s445	wz 22.5	ohrmazd ahlāyīh dōšīd
WZ-K35-outdated s446	wz 22.5	mādagwarīhā nimūd ǰudāgīh ī abar harw rāyēnišn ī rōšnān az tārān
WZ-K35-outdated s447	wz 22.6	u =š guft kū nē amāh mēnōyān nē kāmag nē gōwišn nē kunišn nē dēn nē axwān pad āgenēn kē rōšnīh dōšēnd ā =š gyāg abāg rōšnān kē tārīkīh abāg tārān
WZ-K35-outdated s448	wz 22.7	u =š andar ham se rōz xrad ī harwispāgāh abar burd
WZ-K35-outdated s449	wz 22.7	andar ham frašn ī naxwistēn bē nimūd asmān pad wuzurg rōšnīh ud bām
WZ-K35-outdated s450	wz 22.7	u =š pad nimūdārīh ī abāz dāštan ī tom az wēnišnīh aw =iš padīragēstišnīh ī ān tom rāy
WZ-K35-outdated s451	wz 22.8	u =š nimūd xwēš čihrag asmān handāzagīhā ka =š sar pad abardomīh ī asmān dāšt ud pāy pad asmān ī frōd dast ō harw dō ālag ī asmān bē ayāft
WZ-K35-outdated s452	wz 22.9	u =š asmān pad ēwēnag ī warr =ēw nihuft dāšt ud šaš amahraspand pad =iš hambašnīh paydāg būd hēnd ōwōn kū padisārīg harw ēk az ān ī did angust =ēw homānāgīh paydāgīhist
WZ-K35-outdated s453	wz 22.10	amahraspandān nimūd se ēwēnag passāxt ī pad dēn
WZ-K35-outdated s454	wz 22.11	fradom čār ī ātaxšān ud zarduxšt pad humat hūxt huwaršt se gām frāz raft nē sōxt
WZ-K35-outdated s455	wz 22.12	didīgar ayōšust ī garm ō war abar rēzīhist pad =iš afsard pad dast ynsbwnpšety ō amahraspandān dāšt
WZ-K35-outdated s456	wz 22.12	ohrmazd guft kū pas az abēzagdēnīh ka pahikār ī pad dēn būd ān ī tō hāwišt ō yʾn abar rēzēnd pad dast abar gīrēnd pad ān harwisp ox ī astwand bē wurrawēnd
WZ-K35-outdated s457	wz 22.13	sidīgar brīd pad kārd ʾn paydāg būd ī andarōn aškamb tazīd xōn ud pas dast abar mālīhist druyist būd
WZ-K35-outdated s458	wz 22.14	ēn nimāyīhist kū tō u =t hamdēnān mkblwnpšety abēzag dēn pad ōstīgān ewwswa ōwōn kū pad čiyōn sōzišn ī ātaxš ud tazišn ī ayōšust ī garm ud brīnišn pad tēx nē wardišn az weh dēn
WZ-K35-outdated s459	wz 23.–	abar haft frašn ī dēn handazag ī haft amahraspandān pad haft gyāg būd
WZ-K35-outdated s460	wz 23.1	frašn ī fradom ān ī ohrmazdīg būdan rāy zarduxšt
WZ-K35-outdated s461	wz 23.1	ohrmazdīg burdār tan bē ō hampursagīh mad pad bār ī āb ī dāytī
WZ-K35-outdated s462	wz 23.2	didīgar wahmanīg būdan rāy abāg zarduxšt
WZ-K35-outdated s463	wz 23.2	az panǰ ēwēnag gōspand kē gētī daxšag hēnd ī wahman panǰ ō hampursagīh mad hēnd pad hugar ud usind
WZ-K35-outdated s464	wz 23.2	pad ān rōz pēš =iz az madan ī =šān bē ō hampursagīh uzwān bē wišāyīhist mardōmsaxwanīhā guft
WZ-K35-outdated s465	wz 23.2	az ābīgān māhīg =ēw sardag =ēw ʾlzwʾ nām
WZ-K35-outdated s466	wz 23.2	az ūnīgān kākom ī spēd samōr ī spēd
WZ-K35-outdated s467	wz 23.2	az wāyendagān karšift murw =iz sēnmurw
WZ-K35-outdated s468	wz 23.2	abārīg sardag =ēw az frāxraftārān
WZ-K35-outdated s469	wz 23.2	xargōš kē dadān rāhnimūdār ō āb ud az čaragarzānīgān xarbuz ī spēd
WZ-K35-outdated s470	wz 23.2	u =šān mardōmsaxwanīhā dēn az ohrmazd padīrift
WZ-K35-outdated s471	wz 23.2	pad radīh ī panǰ ēwēnagān gumārd hēnd kū tā hamgōspandān =iz pad xwēš ēwāz čand =išān dānišn ud tuwānnērōgīh dēn ōšmurēnd
WZ-K35-outdated s472	wz 23.2	u =š ō zarduxšt azadārīh abēšīdārīh ud hangārišnīh ī panǰ ēwēnag gōspandān =iz dēnškeftandarzīhātar framūd
WZ-K35-outdated s473	wz 23.3	sidīgar frašn ardwahištīg būdan rāy mēnōyān ātaxšān abāg zarduxšt bē ō hampursagīh mad hēnd pad tōzān āb
WZ-K35-outdated s474	wz 23.3	pad ān frašn abar hangārišnīh ī warahrān ātaxš pahrēz ud šnāyēnīdārīh ī hamāg ātaxšān aw =iš nimāyīhist
WZ-K35-outdated s475	wz 23.4	čahārom frašn šahrewarīg būdan rāy mēnōy ī ayōšustān abāg zarduxšt ō hampursagīh mad hēnd pad srāy rōdestāg ī mynhn
WZ-K35-outdated s476	wz 23.4	abar hangārišnīh ī ayōšustān rāy dādan ī zay ud zēn ud abzār bē ōh andarzēnīd
WZ-K35-outdated s477	wz 23.5	panǰom frašn spandarmadīg būdan lad mēnōy ī kišwarān ud kustagān ud awestāmān ud rōstāgān ud dehān čand abāyišnīg būd abāg zarduxšt bē ō hampursagīh mad hēnd pad sadwēs ī pʾdls dmnnʾn čiyōn xānīg =ēw ast az asnwand kōf bē āyēd bē ō dāytī šawēd
WZ-K35-outdated s478	wz 23.5	u =š abar pahrēz ud šnāyēnīdārīh ī zamīg ēn =iz andarzēnīd kū deh gugāh ī wābar ud rōdestāg rōdestāg dādwar ī dādāgāh
WZ-K35-outdated s479	wz 23.5	ud awestām awestām mowbed ī rāstkāmag
WZ-K35-outdated s480	wz 23.5	ud kustag kustag rad ī abēzag gumārdan
WZ-K35-outdated s481	wz 23.5	azabar hamāg mēnōyān andarzbed =ēw mowbedān mowbed =ēw paydāgēnīdan u =š xwadāyīh ī ohrmazd pad =iš winnārdan
WZ-K35-outdated s482	wz 23.6	šašom frašn hordadīg būdan rāy mēnōy ī zrēyān rōdān abāg zarduxšt ō hampursagīh mad hēnd pad asnwand kōf
WZ-K35-outdated s483	wz 23.6	u =š abar pahrēz ud šnāyēnīdārīh ī āb guft
WZ-K35-outdated s484	wz 23.7	haftom frašn amurdadīg būdan rāy mēnōy ī urwarān lwze zarduxšt bē ō hampursagīh mad hēnd pad dlčyn zbār pad bār ī āb ī dāytī ud ǰud gyāg
WZ-K35-outdated s485	wz 23.7	u =š abar pahrēz ud šnāyēnīdārīh ī urwarān paydāgēnīd
WZ-K35-outdated s486	wz 23.8	ēn 7 frašn andar drahnā ī zamestān nimāyīhist ī ast panǰ māh andar dah sāl
WZ-K35-outdated s487	wz 23.8	abar bowandagīh ī dēn
WZ-K35-outdated s488	wz 24.1	kū pad sar ī dah sāl mēdōmāh ī ārāstīyān pad zarduxšt āstawān būd
WZ-K35-outdated s489	wz 24.2	pas pad ayāft frašn abāz ō hampursagīh ī ohrmazd mad u =š guft kū =m pad dah sāl mard =ēw hāxt
WZ-K35-outdated s490	wz 24.3	ohrmazd guft kū bawēd rōzān ka =tān ān and ī nē hāxt ī xwad gēhān dādārīh ī ristāxēz ka bē az dahāg harw kas bē dād ī frašegirdkirdārīh hāxtēd ud dahāg apatitīgīh rāy zanīhēd
WZ-K35-outdated s491	wz 24.4	pad ham frašn ka az pēš ī ohrmazd bē mad bē ō spandārmad u =š dēn bowandag pad ōš abar daxšagēnīd
WZ-K35-outdated s492	wz 24.5	pas az ān pad dō sāl wištāsp kaygān karbān hamēstārānīh sīhse ʾnʾstk abar =iš guft
WZ-K35-outdated s493	wz 24.5	az framān ī wištāsp pad 33 band bast
WZ-K35-outdated s494	wz 24.5	ān sīhse ʾnʾstk nimūdār būd ī sīhse dēn ī ō hamēstārīh ī dēn ī yazdān mad
WZ-K35-outdated s495	wz 24.5	paydāgīh ī az dēn ān sīhse band nišān ī bastan ī sīhse dād ī wattar pad sīhse kirbag ī pāšom
WZ-K35-outdated s496	wz 24.6	gugān andar dēn tā padīriftan ī wištāsp ī dēn az zarduxšt pas az abāz nimūdārīh dādestānānōmanīhā ud was gōnag waxšwarīh ud mēnōygōhrīh ī abar wēnīhist pad gugāhīh ī se abargōwišnān amahraspandān gētīpaydāgīhā bē ō wištāsp ud hanǰamanīgān darīgān paydāg būd hēnd ī ast wahman ardwahišt ud ādur ī burzēnmihr
WZ-K35-outdated s497	wz 25.–	abar ān ī pēš az nēkīh ī zarduxšt wēnīhist čiyōn =iš pad nimūdārīh az ohrmazd ō gēhānīgān nimūd
